"","company","reviewer","date","rate","comment"
"1455","APPLE","Vinay Gupta",2021-09-28,"1","I reset my macbook air and the whole…"
"1456","APPLE","Ogabek Yusupov",2021-09-28,"1","Horrible customer service"
"1457","APPLE","Ted Ackley",2021-09-28,"1","Really think twice before you spend money here"
"1458","APPLE","Eleigha Clark",2021-09-28,"1","New iPhone is LACKING"
"1459","APPLE","Tom Segur",2021-09-28,"1","I used my credit card with apple they…"
"1460","APPLE","Pikachu",2021-09-28,"1","I thought apple had good customer…"
"1461","APPLE","Stehphanie Bohny",2021-09-27,"1","Bad customer support"
"1462","APPLE","Liguo Wang",2021-09-27,"1","I wish I could give 0 star"
"1463","APPLE","Vali",2021-09-27,"1","Worst company when you need to recover…"
"1464","APPLE","Emtz",2021-09-27,"1","Apple sent me a package (iPad) and got lost"
"1465","APPLE","Customer",2021-09-27,"1","Thank you apple for f##king me over"
"1466","APPLE","Courtney Lachapelle",2021-09-27,"1","I am very disappointed in my apple…"
"1467","APPLE","Naji",2021-09-26,"1","The worst company ever"
"1468","APPLE","Jay",2021-09-25,"1","Worst company in the world"
"1469","APPLE","AndyWales",2021-09-25,"4","Products are fantastic"
"1470","APPLE","Callum Relph",2021-09-25,"5","Apple are better than Samsung ever were"
"1471","APPLE","Joanna",2021-09-24,"3","Slightly Disappointed"
"1472","APPLE","Zora the Explorer",2021-09-24,"1","The Apple lifestyle comes with serious flaws in aftercare …"
"1473","APPLE","TIM DOHOV",2021-09-24,"1","I was trying to get the new iPhone fru…"
"1474","APPLE","MR Neil Hobday",2021-09-24,"1","Worse experience of my life"
"1475","APPLE","Penny",2021-09-23,"1","They suck"
"1476","APPLE","Betz",2021-09-23,"1","Trade-in value is a lie and will only cost YOU money"
"1477","APPLE","Brian Grierson",2021-09-23,"1","I have went through an iCloud account…"
"1478","APPLE","Someone",2021-09-23,"2","Trash Macbook Pro 2018 15inch And Apple In General"
"1479","APPLE","Lucho",2021-09-22,"1","Apple doesn't allow reviews on their…"
"1480","APPLE","Sergey Ignatov",2021-09-22,"1","MacBookPro 16' 2019 top config Logic board dead 2 months out of warranty!"
"1481","APPLE","Mike Long",2021-09-22,"1","Took my Apple Watch to the store wanted…"
"1482","APPLE","jaspal sohal",2021-09-22,"1","Apple TV on the pc doesn’t work"
"1483","APPLE","Marlene Suzuki",2021-09-22,"1","So apparently iCloud does NOT back…"
"1484","APPLE","Elise Lawes",2021-09-21,"1","In my experience"
"1485","APPLE","Mozell Albright",2021-09-21,"1","Unbelievable big company that doesn’t…"
"1486","APPLE","Tony Jimenez",2021-09-21,"1","Macbook Pro"
"1487","APPLE","Julia Siejak",2021-09-20,"1","1 star"
"1488","APPLE","Dave",2021-09-20,"4","They’re reasonable for customer support…"
"1489","APPLE","Andre Cezar",2021-09-20,"1","I bought my phone in March and it…"
"1490","APPLE","Menoni",2021-09-20,"5","Apple is one of the best tech companies…"
"1491","APPLE","Jeff",2021-09-19,"1","Terrible customer service"
"1492","APPLE","Kulwinder Khabra",2021-09-19,"5","Laquiesha was super helpful when Neil…"
"1493","APPLE","Gabrielle Constantinecu",2021-09-19,"1","Advert for iPhone 13"
"1494","APPLE","Nancy Tran Nhan",2021-09-19,"1","Apple defect for IPhone 7"
"1495","APPLE","Kimberly H",2021-09-19,"1","Very bad customer service"
"1496","APPLE","Hollie Tenick",2021-09-19,"5","Have used apple products for years and…"
"1497","APPLE","Sara Holm",2021-09-18,"1","Terrible service"
"1498","APPLE","Cooking & Travel Ideas",2021-09-17,"1","Apple become the worst company……"
"1499","APPLE","Rajesh Gupta",2021-09-17,"1","I placed a pre order for iPhone 13 pro max"
"1500","APPLE","umar chaudhury",2021-09-17,"1","I sent me apple headphones to get fixed…"
"1501","APPLE","Philly",2021-09-16,"1","The worst customer support EVER…"
"1502","APPLE","Kirsty the Mum",2021-09-16,"5","Love Apple"
"1503","APPLE","Musa Jarju",2021-09-16,"1","I have had nothing but trouble with…"
"1504","APPLE","María Inés de León",2021-09-16,"2","Iphone SE 2020 package"
"1505","APPLE","Nic N",2021-09-15,"1","tired of crap apple products and their predatory strategies"
"1506","APPLE","Yi Cao",2021-09-15,"3","Nice product but unfriendly to devs"
"1507","APPLE","Angie Marshall",2021-09-15,"1","Absolutely disgraceful company to deal…"
"1508","APPLE","Melissa Pell",2021-09-15,"1","Disappointed"
"1509","APPLE","Thomas Farr",2021-09-14,"1","Do not buy new apple phones"
"1510","APPLE","Paul Partridge",2021-09-14,"1","Apple must be the worst company ever"
"1511","APPLE","Natalie 'natnat' Keogh",2021-09-14,"1","I’ve been an Apple customer since the…"
"1512","APPLE","GI",2021-09-14,"4","Good products"
"1513","APPLE","Andrew Cobb",2021-09-14,"1","Apple store Birmingham uk poor service"
"1514","APPLE","icweiner",2021-09-14,"1","DUMB AF"
"1515","APPLE","Keith H",2021-09-13,"1","Bought IPhone 11. No Support"
"1516","APPLE","Miss Gillian FFiske-Morgan",2021-09-13,"1","Utter rubbish from beginning to end"
"1517","APPLE","Sam",2021-09-11,"5","Great service all round."
"1518","APPLE","Matthew Mandziuk",2021-09-10,"1","You Effed Up Apple"
"1519","APPLE","MyStores YourStore",2021-09-10,"1","its a total shame that the united…"
"1520","APPLE","Michelle Amy Howes",2021-09-09,"1","Annoyed & upset by the service I have…"
"1521","APPLE","Ning Chan",2021-09-09,"1","Delays and overcharges"
"1522","APPLE","CHANDRU Chandrajit",2021-09-08,"1","Bad Service!"
"1523","APPLE","Bartek",2021-09-07,"1","The worst ever company"
"1524","APPLE","Gloria Crosby",2021-09-07,"1","I bought an IPad Air and after 3 weeks…"
"1525","APPLE","qadeer",2021-09-07,"1","apple mobiles are garbage if not worse…"
"1526","APPLE","Mr Lumlock",2021-09-07,"1","Who are the U.K"
"1527","APPLE","Laura Knarr",2021-09-06,"1","Don’t buy apple- go google!!"
"1528","APPLE","Diamond In a rough",2021-09-06,"1","Customer service for a company is just…"
"1529","APPLE","Fin",2021-09-05,"1","I went in to see about a replacement…"
"1530","APPLE","Safaa Wafa",2021-09-05,"1","It was bad experience I bought iPhone…"
"1531","APPLE","Cliff",2021-09-04,"1","This has to be one of them worst…"
"1532","APPLE","Kimberley Weston",2021-09-04,"1","I've just read an article about alleged…"
"1533","APPLE","customer",2021-09-03,"1","I can’t believe the price of iPhone 12"
"1534","APPLE","My Reviews",2021-09-03,"1","DO NOT BUY APPLE PRODUCTS"
"1535","APPLE","Mark",2021-09-02,"2","apple warranty is fake"
"1536","APPLE","Guy Person",2021-09-02,"1","quick to take your money but will not help you"
"1537","APPLE","Linda Rundle",2021-09-02,"1","Have just come off the phone from Apple…"
"1538","APPLE","sukhi josan",2021-09-01,"1","Apple ear pods"
"1539","APPLE","paige blake",2021-09-01,"5","Apple customer service"
"1540","APPLE","Oscar Sanderson",2021-09-01,"5","Bought a simple MacBook Air and got it…"
"1541","APPLE","JoVonne Christina",2021-08-31,"1","AppleCare+ REMOVED BY A minor on my Apple Family"
"1542","APPLE","Dr David Quine",2021-08-30,"1","Have an Apple iPod pro 12.9 inch"
"1543","APPLE","Audi",2021-08-29,"1","MAC BOOK PRO"
"1544","APPLE","Nicco",2021-08-28,"1","At least for once you were too…"
"1545","APPLE","T Law",2021-08-28,"1","Apple Is The WORST!"
"1546","APPLE","Michelle Marshall",2021-08-28,"1","My dad passed away in July and I showed…"
"1547","APPLE","David N",2021-08-28,"5","I love Apple very much!"
"1548","APPLE","Doug Thibault",2021-08-27,"1","Apple has lost sight of what is…"
"1549","APPLE","madelein owen",2021-08-27,"1","I’ve been a long time Apple user and am…"
"1550","APPLE","K M Hattrell",2021-08-27,"1","Beware you can't get a refund easily"
"1551","APPLE","Kaylie",2021-08-27,"4","I switched to apple products about 5…"
"1552","APPLE","Kev",2021-08-26,"1","Am fed up of (Cr)Apple so much that my…"
"1553","APPLE","Charlie Marshall",2021-08-26,"1","There a legal scam"
"1554","APPLE","mary lipscomb",2021-08-26,"1","Infuriating"
"1555","APPLE","Amar Gurung",2021-08-26,"1","Hi guys"
"1556","APPLE","Disappointed in Virginia",2021-08-25,"1","AppleCare+ Staffed by Someone Who Knows Less Than You Do"
"1557","APPLE","Eileen",2021-08-24,"1","Airpods mic issue"
"1558","APPLE","Shane Gagne",2021-08-23,"1","So we received a apple iPhone 12 Pro…"
"1559","APPLE","Jack Fowler",2021-08-23,"4","Love your products"
"1560","APPLE","Mehran",2021-08-23,"1","Iphone water damage"
"1561","APPLE","Shawn",2021-08-21,"1","Absolutely, incredibly awful"
"1562","APPLE","Corey Gates",2021-08-21,"1","Worst phone ive ever had"
"1563","APPLE","Dr I Gow",2021-08-21,"1","Battery replacement, Apple Store, Princes St., Edinburgh"
"1564","APPLE","Hetti Perera",2021-08-21,"1","I bought an mackbook Air for my…"
"1565","APPLE","feal app",2021-08-20,"1","Apple has been such a let down over the…"
"1566","APPLE","Leigh Hackett",2021-08-20,"5","Great and friendly customer service"
"1567","APPLE","Asiya Simeonova",2021-08-20,"1","I’ve bought the new loop strap for my…"
"1568","APPLE","IQAM",2021-08-20,"1","Business totally run on Apple Products…"
"1569","APPLE","James Jary",2021-08-19,"1","After spending lots of money over a 10…"
"1570","APPLE","Ray Sutherland",2021-08-18,"1","Appalling customer service from Apple"
"1571","APPLE","Deen Ijaiya",2021-08-17,"1","Absolute thieves!!"
"1572","APPLE","Sharon B",2021-08-17,"1","They don't deserve even one star!!!"
"1573","APPLE","Benjamin Spiegel",2021-08-16,"1","Apple is incompetent"
"1574","APPLE","SCOTT boras",2021-08-16,"1","What Happen to Delight?"
"1575","APPLE","Nigel Coley",2021-08-16,"1","Cambridge incredibly  bad service"
"1576","APPLE","Chris Chester",2021-08-16,"1","Terrible service at Princesshay Exeter Apple Store"
"1577","APPLE","Alexis",2021-08-15,"1","Hairline crack on my brand new iPhone…"
"1578","APPLE","Mary Pease",2021-08-15,"1","I’m so over apples high fees"
"1579","APPLE","Nicolae Bostan",2021-08-14,"1","Awful experience"
"1580","APPLE","Sbz Syeda",2021-08-14,"1","Horrible customer service and useless…"
"1581","APPLE","Perth person",2021-08-13,"1","NO help from apple helpline. tried several times !!!!"
"1582","APPLE","Pavan Bedi",2021-08-13,"1","Disgusted in apple service"
"1583","APPLE","Naveeda Murad",2021-08-13,"1","Apple are worse company no ethics for…"
"1584","APPLE","Dachely",2021-08-13,"1","I buy my macbook in gold and they send…"
"1585","APPLE","Sylvia Johnson-Davis",2021-08-12,"5","Excellent customer service"
"1586","APPLE","Elizabeth Lambert",2021-08-12,"1","I have always been a great advocate of…"
"1587","APPLE","Portalus",2021-08-12,"1","Same crap as Google"
"1588","APPLE","Malcolm",2021-08-10,"1","Rubbish company"
"1589","APPLE","Steve Proud",2021-08-09,"1","Very poor value for money - iPad smart cover"
"1590","APPLE","Lisa",2021-08-09,"1","So I  took our apple cares and not the…"
"1591","APPLE","irma menendez",2021-08-09,"1","I have all apple products but so…"
"1592","APPLE","Waqas Javed",2021-08-08,"1","Apple ceo thinks that people are having…"
"1593","APPLE","Jonathon",2021-08-08,"1","Apple"
"1594","APPLE","Bethany Muzzy",2021-08-07,"1","I just got my apple phone last yr but…"
"1595","APPLE","Anna Harris",2021-08-06,"1","Worst customer service!!!"
"1596","APPLE","Shaun Chinn",2021-08-06,"1","Don't buy apple airpods they are…"
"1597","APPLE","Had",2021-08-04,"1","wish can give ZERO star"
"1598","APPLE","John Doe",2021-08-04,"1","Awful"
"1599","APPLE","Bob",2021-08-04,"1","Their customer service is horrible I…"
"1600","APPLE","Nev Hallam",2021-08-02,"1","Absolutely Shocking. The apple has fallen too far from its tree."
"1601","APPLE","michael rappaport",2021-08-02,"5","Great support this am with problem…"
"1602","APPLE","Alex / Staff  “insert smiley f",2021-08-02,"1","Ads drive me crazy"
"1603","APPLE","dj torres el mejor para bailar",2021-08-02,"1","APPLE SUCKS"
"1604","APPLE","Alan Tate",2021-07-31,"1","BAD JOKE AVOID"
"1605","APPLE","Tina",2021-07-31,"1","Don't buy Apple Airpods and Don't count on Apple Customer Support (in Amsterdam)"
"1606","APPLE","PhiLip Evans",2021-07-31,"5","Brilliant"
"1607","APPLE","customer",2021-07-30,"1","SCAMMERS AVOID APPLE HAVE BEEN TAKING…"
"1608","APPLE","Abigail Upchurch",2021-07-30,"1","APPLE CON -SOFTWARE 'GLITCH'"
"1609","APPLE","Danielle Farris",2021-07-30,"1","Apple is committing false advertisement"
"1610","APPLE","Frank Garcia",2021-07-29,"2","People open your eyes apple is ripping…"
"1611","APPLE","Beunique Mag & Radio",2021-07-29,"1","Apple is going downhill sell your stock."
"1612","APPLE","louise",2021-07-29,"1","Apple have been taking payments out of…"
"1613","APPLE","Dawn F",2021-07-26,"1","AVOID AT ALL COSTS"
"1614","APPLE","Alison",2021-07-26,"1","Apple just take your money and leave…"
"1615","APPLE","Kirsty John",2021-07-26,"1","One word USELESS"
"1616","APPLE","Megan",2021-07-26,"1","TERRIBLE CUSTOMER SERVICE"
"1617","APPLE","M W",2021-07-25,"1","Authorized Apple Repair Centers Keep Your Replaced Laptop Parts"
"1618","APPLE","AngryXCustomer",2021-07-23,"1","Apple CS and (non)Tech Support is BS…"
"1619","APPLE","Douglas Scott",2021-07-22,"2","no service, hawaii."
"1620","APPLE","Sam",2021-07-22,"1","iPhone 12 Pro"
"1621","APPLE","Carmen Leary",2021-07-22,"1","I HAD A VERY DIFFICULT SCARY NIGHT BECAUSE OF A LIVE AGENT ONLINE!"
"1622","APPLE","Simon Dawn",2021-07-21,"1","Fuuck you Apple"
"1623","APPLE","S O",2021-07-21,"5","Don't buy Windows laptops, but Macs!!!"
"1624","APPLE","Rachel Jefferson",2021-07-21,"1","I’ve had a apple tablet for about 1 year"
"1625","APPLE","Jennifer",2021-07-21,"1","A dishonorable company who doesn't abide by its own warranty agreements"
"1626","APPLE","R.N",2021-07-21,"1","I was messaging Apple support about…"
"1627","APPLE","A B",2021-07-20,"1","Apple has taken a turn for the WORST"
"1628","APPLE","Tim Bits",2021-07-18,"1","Apple died with Steve Jobs"
"1629","APPLE","Ryan George Payne",2021-07-18,"5","Provides you with everything you could…"
"1630","APPLE","David Wiltshire",2021-07-18,"1","Untrained, inaudible Apple support which I paid for"
"1631","APPLE","Ashish Jain",2021-07-17,"1","Horrible customer care and poor…"
"1632","APPLE","Philip Kent",2021-07-16,"1","Promised one thing"
"1633","APPLE","Chris Fletcher",2021-07-16,"1","Apple left me mentally drained and suicidal"
"1634","APPLE","Christine Herbert",2021-07-15,"1","I only had my apple phone a short time…"
"1635","APPLE","Antony Dargue",2021-07-15,"1","Damaged phone"
"1636","APPLE","Irena",2021-07-14,"1","I always thought the Apple company…"
"1637","APPLE","Steven Tipper",2021-07-14,"1","Big mistake buying another iPhone !!"
"1638","APPLE","Trinity Popp",2021-07-14,"1","Very angry"
"1639","APPLE","Samuel Kaye",2021-07-14,"1","26 days to be able to log in to my…"
"1640","APPLE","Andy Jones",2021-07-13,"1","IPhone XR don’t play notifications sounds"
"1641","APPLE","Rod Anderson",2021-07-13,"1","I have always been told by apple…"
"1642","APPLE","Charlotte Maybury",2021-07-13,"1","Sent of the computer for repair"
"1643","APPLE","customer",2021-07-13,"1","Worst customer service ever"
"1644","APPLE","amriel buckley",2021-07-12,"1","I fell outside my apple store."
"1645","APPLE","Chris",2021-07-11,"1","My iPad Air 2020 has started bending…"
"1646","APPLE","Mark",2021-07-11,"1","iPhone 8 vs iPhone 12 water resistance"
"1647","APPLE","Bradley Jia",2021-07-09,"1","My macbook pro 2014 is done and customer service is garbage"
"1648","APPLE","Dan",2021-07-09,"1","Watch your wallet"
"1649","APPLE","Aditya Agrawal",2021-07-08,"5","fantastic online service"
"1650","APPLE","Sherry",2021-07-08,"4","Apple store in Exeter"
"1651","APPLE","Jose Torres",2021-07-08,"1","I hate Apple and this 2 factor…"
"1652","APPLE","Owen Naughton",2021-07-07,"1","Buy new iPhone 12, £700! No charger!!! What a joke"
"1653","APPLE","Cast Marketing",2021-07-07,"1","I have just had the most awful…"
"1654","APPLE","Deborah Hitt",2021-07-07,"5","Very happy with tech support"
"1655","APPLE","Jessica Kaiser",2021-07-06,"2","Apple Is Now Run By Greedy Adult Children"
"1656","APPLE","Truman Esmond",2021-07-06,"1","Gift Cards…still requires credit card; don’t buy."
"1657","APPLE","Kirk",2021-07-05,"1","Apple cares not about their customers"
"1658","APPLE","Russ",2021-07-05,"2","Poor refund policy"
"1659","APPLE","vasireddy Harsha",2021-07-04,"1","I have been apple fan boy until today"
"1660","APPLE","Kevin M",2021-07-04,"5","Everything I've had issues with Apple…"
"1661","APPLE","Aamar Majeed",2021-07-04,"1","Apple new iOS has stop me from posting…"
"1662","APPLE","Bizhin Amedy",2021-07-03,"1","THE PRODUCTS LACK SECURITY…"
"1663","APPLE","neil kennedy",2021-07-02,"1","I wanted support for a technical issue"
"1664","APPLE","ravi d",2021-07-02,"1","Apple iPhone XS Max - NOT WORKING AFTER REPAIR"
"1665","APPLE","Yi Zheng",2021-07-02,"3","Trade in Apple problem"
"1666","APPLE","Sneha Tulsidas",2021-07-01,"2","Exchange for faulty airpod piece"
"1667","APPLE","Ralph Kent",2021-07-01,"1","Applecare+ shambles"
"1668","APPLE","Megan Kennedy",2021-06-30,"1","I have had my apple iPhone 6s Plus for…"
"1669","APPLE","Wolf Media",2021-06-30,"1","My iphone 11 pro just felt on the…"
